Part_ID,Subgroup,Within_Subgroup_Order,Run_Order,Timestamp,Phase,True_Diameter_mm,Diameter_mm,Setup_Code,Diameter_Fail
SPC-092-2,92,2,457,2026-09-08T06:46:00,rebaseline,19.980403694640554,19.973718782270726,VERIFIED_ZERO,False
SPC-092-3,92,3,458,2026-09-08T06:47:00,rebaseline,19.954536907363135,19.955285156649364,VERIFIED_ZERO,False
SPC-092-4,92,4,459,2026-09-08T06:48:00,rebaseline,20.010778465702213,20.007736105003655,VERIFIED_ZERO,False
SPC-092-5,92,5,460,2026-09-08T06:49:00,rebaseline,19.943295485080235,19.94960054405515,VERIFIED_ZERO,False
SPC-093-1,93,1,461,2026-09-08T07:00:00,rebaseline,20.050395100261582,20.063679044934833,VERIFIED_ZERO,False
SPC-093-2,93,2,462,2026-09-08T07:01:00,rebaseline,20.05729110319293,20.055324815769453,VERIFIED_ZERO,False
SPC-093-3,93,3,463,2026-09-08T07:02:00,rebaseline,19.915122705442652,19.916583560461522,VERIFIED_ZERO,False
SPC-093-4,93,4,464,2026-09-08T07:03:00,rebaseline,19.94607149051543,19.947331929517357,VERIFIED_ZERO,False
SPC-093-5,93,5,465,2026-09-08T07:04:00,rebaseline,19.97251846875838,19.96525054586936,VERIFIED_ZERO,False
SPC-094-1,94,1,466,2026-09-08T07:15:00,rebaseline,20.030683220338556,20.02402163057161,VERIFIED_ZERO,False
SPC-094-2,94,2,467,2026-09-08T07:16:00,rebaseline,20.053296679034787,20.049690305999274,VERIFIED_ZERO,False
SPC-094-3,94,3,468,2026-09-08T07:17:00,rebaseline,19.97704937668505,19.986904075629706,VERIFIED_ZERO,False
SPC-094-4,94,4,469,2026-09-08T07:18:00,rebaseline,19.95419281202765,19.947516901847628,VERIFIED_ZERO,False
SPC-094-5,94,5,470,2026-09-08T07:19:00,rebaseline,19.99030498984467,19.98882916451856,VERIFIED_ZERO,False
SPC-095-1,95,1,471,2026-09-08T07:30:00,rebaseline,20.007211415289213,20.00322210204148,VERIFIED_ZERO,False
SPC-095-2,95,2,472,2026-09-08T07:31:00,rebaseline,20.036942067347333,20.039306623671948,VERIFIED_ZERO,False
SPC-095-3,95,3,473,2026-09-08T07:32:00,rebaseline,19.946032997796447,19.949717387922107,VERIFIED_ZERO,False
SPC-095-4,95,4,474,2026-09-08T07:33:00,rebaseline,20.00125665896164,20.0005541550269,VERIFIED_ZERO,False
SPC-095-5,95,5,475,2026-09-08T07:34:00,rebaseline,20.014026456175184,20.01916202478517,VERIFIED_ZERO,False
SPC-096-1,96,1,476,2026-09-08T07:45:00,rebaseline,20.011530360178053,20.007384574284192,VERIFIED_ZERO,False
SPC-096-2,96,2,477,2026-09-08T07:46:00,rebaseline,20.029462910588162,20.02982272097919,VERIFIED_ZERO,False
SPC-096-3,96,3,478,2026-09-08T07:47:00,rebaseline,19.99167018218837,19.986765800792597,VERIFIED_ZERO,False
SPC-096-4,96,4,479,2026-09-08T07:48:00,rebaseline,20.038224905983306,20.046361037223395,VERIFIED_ZERO,False
SPC-096-5,96,5,480,2026-09-08T07:49:00,rebaseline,20.011207968579722,20.01209267267691,VERIFIED_ZERO,False
SPC-097-1,97,1,481,2026-09-08T08:00:00,rebaseline,19.99640993753171,19.99423107887904,VERIFIED_ZERO,False
SPC-097-2,97,2,482,2026-09-08T08:01:00,rebaseline,20.004161603509832,20.00601132260073,VERIFIED_ZERO,False
SPC-097-3,97,3,483,2026-09-08T08:02:00,rebaseline,19.987022719367854,19.986698721111182,VERIFIED_ZERO,False
SPC-097-4,97,4,484,2026-09-08T08:03:00,rebaseline,20.012991757870775,20.00831869439615,VERIFIED_ZERO,False
SPC-097-5,97,5,485,2026-09-08T08:04:00,rebaseline,19.974357473316214,19.981216494920076,VERIFIED_ZERO,False
SPC-098-1,98,1,486,2026-09-08T08:15:00,rebaseline,20.02101995057549,20.015626287144894,VERIFIED_ZERO,False
SPC-098-2,98,2,487,2026-09-08T08:16:00,rebaseline,19.9336142792187,19.933712217806935,VERIFIED_ZERO,False
SPC-098-3,98,3,488,2026-09-08T08:17:00,rebaseline,19.959372259495073,19.964752956838847,VERIFIED_ZERO,False
SPC-098-4,98,4,489,2026-09-08T08:18:00,rebaseline,19.934697692612044,19.933051096376797,VERIFIED_ZERO,False
SPC-098-5,98,5,490,2026-09-08T08:19:00,rebaseline,20.05480415394721,20.04857090696826,VERIFIED_ZERO,False
SPC-099-1,99,1,491,2026-09-08T08:30:00,rebaseline,20.067380778889614,20.064073822367543,VERIFIED_ZERO,False
SPC-099-2,99,2,492,2026-09-08T08:31:00,rebaseline,19.95197621629614,19.96267173357799,VERIFIED_ZERO,False
SPC-099-3,99,3,493,2026-09-08T08:32:00,rebaseline,20.003351762393073,20.009883132477277,VERIFIED_ZERO,False
SPC-099-4,99,4,494,2026-09-08T08:33:00,rebaseline,20.04628671724435,20.047133975246407,VERIFIED_ZERO,False
SPC-099-5,99,5,495,2026-09-08T08:34:00,rebaseline,19.976406486080247,19.971935516740263,VERIFIED_ZERO,False
SPC-100-1,100,1,496,2026-09-08T08:45:00,rebaseline,20.07470289387433,20.076266428028205,VERIFIED_ZERO,False
SPC-100-2,100,2,497,2026-09-08T08:46:00,rebaseline,20.030735022095822,20.024027980572107,VERIFIED_ZERO,False
SPC-100-3,100,3,498,2026-09-08T08:47:00,rebaseline,20.053461470677682,20.06206490202084,VERIFIED_ZERO,False
SPC-100-4,100,4,499,2026-09-08T08:48:00,rebaseline,19.96244436895503,19.966254811141027,VERIFIED_ZERO,False
SPC-100-5,100,5,500,2026-09-08T08:49:00,rebaseline,20.110390230249433,20.10474768477259,VERIFIED_ZERO,False
SPC-101-1,101,1,501,2026-09-08T09:00:00,verification,20.026982319969907,20.031098919277614,VERIFIED_ZERO,False
SPC-101-2,101,2,502,2026-09-08T09:01:00,verification,20.044239021947654,20.046601603563364,VERIFIED_ZERO,False
SPC-101-3,101,3,503,2026-09-08T09:02:00,verification,20.129245142882077,20.135973231126652,VERIFIED_ZERO,False
SPC-101-4,101,4,504,2026-09-08T09:03:00,verification,20.01868349578824,20.027163496166754,VERIFIED_ZERO,False
SPC-101-5,101,5,505,2026-09-08T09:04:00,verification,19.995290091368457,19.988962967838592,VERIFIED_ZERO,False
SPC-102-1,102,1,506,2026-09-08T09:15:00,verification,19.964341709537063,19.965108695647718,VERIFIED_ZERO,False
SPC-102-2,102,2,507,2026-09-08T09:16:00,verification,19.96843654217142,19.971143278648185,VERIFIED_ZERO,False
SPC-102-3,102,3,508,2026-09-08T09:17:00,verification,20.015910154925372,20.01635255628912,VERIFIED_ZERO,False
SPC-102-4,102,4,509,2026-09-08T09:18:00,verification,19.974426701372078,19.974388669260136,VERIFIED_ZERO,False
SPC-102-5,102,5,510,2026-09-08T09:19:00,verification,20.0573107533787,20.06350948001647,VERIFIED_ZERO,False
SPC-103-1,103,1,511,2026-09-08T09:30:00,verification,19.870561465537016,19.85973965832131,VERIFIED_ZERO,False
SPC-103-2,103,2,512,2026-09-08T09:31:00,verification,20.00967060421579,20.002647801492188,VERIFIED_ZERO,False
SPC-103-3,103,3,513,2026-09-08T09:32:00,verification,20.038286391696523,20.032764038244277,VERIFIED_ZERO,False
SPC-103-4,103,4,514,2026-09-08T09:33:00,verification,19.96060483587002,19.949447246086226,VERIFIED_ZERO,False
SPC-103-5,103,5,515,2026-09-08T09:34:00,verification,19.95990509877038,19.957823966304936,VERIFIED_ZERO,False
SPC-104-1,104,1,516,2026-09-08T09:45:00,verification,19.945621167391852,19.953245776869746,VERIFIED_ZERO,False
SPC-104-2,104,2,517,2026-09-08T09:46:00,verification,20.038890797260873,20.04062224818105,VERIFIED_ZERO,False
SPC-104-3,104,3,518,2026-09-08T09:47:00,verification,19.98836813142963,19.990651990021096,VERIFIED_ZERO,False
SPC-104-4,104,4,519,2026-09-08T09:48:00,verification,19.979529765736167,19.976985668772965,VERIFIED_ZERO,False
SPC-104-5,104,5,520,2026-09-08T09:49:00,verification,20.02478764445837,20.024035635059676,VERIFIED_ZERO,False
SPC-105-1,105,1,521,2026-09-08T10:00:00,verification,19.974504421044838,19.977613526143898,VERIFIED_ZERO,False
SPC-105-2,105,2,522,2026-09-08T10:01:00,verification,19.962835957003378,19.973760905049726,VERIFIED_ZERO,False
SPC-105-3,105,3,523,2026-09-08T10:02:00,verification,20.070520957803716,20.073329486417986,VERIFIED_ZERO,False
SPC-105-4,105,4,524,2026-09-08T10:03:00,verification,19.95906180459434,19.955133415875576,VERIFIED_ZERO,False
SPC-105-5,105,5,525,2026-09-08T10:04:00,verification,20.005082650180807,20.00514563391713,VERIFIED_ZERO,False
SPC-106-1,106,1,526,2026-09-08T10:15:00,verification,19.938750417800357,19.943878928762924,VERIFIED_ZERO,False
SPC-106-2,106,2,527,2026-09-08T10:16:00,verification,20.043158695455467,20.044046104168736,VERIFIED_ZERO,False
SPC-106-3,106,3,528,2026-09-08T10:17:00,verification,19.97158755407398,19.979835639137,VERIFIED_ZERO,False
SPC-106-4,106,4,529,2026-09-08T10:18:00,verification,19.9987164433751,19.991106292940472,VERIFIED_ZERO,False
SPC-106-5,106,5,530,2026-09-08T10:19:00,verification,20.04111385484453,20.040261756967016,VERIFIED_ZERO,False
SPC-107-1,107,1,531,2026-09-08T10:30:00,verification,20.061167369305647,20.06202169942162,VERIFIED_ZERO,False
SPC-107-2,107,2,532,2026-09-08T10:31:00,verification,19.963943803768412,19.967044413396522,VERIFIED_ZERO,False
SPC-107-3,107,3,533,2026-09-08T10:32:00,verification,20.00098266790806,19.99767655119522,VERIFIED_ZERO,False
SPC-107-4,107,4,534,2026-09-08T10:33:00,verification,19.987653653241825,19.987081114711465,VERIFIED_ZERO,False
SPC-107-5,107,5,535,2026-09-08T10:34:00,verification,20.11192268720875,20.113631388704526,VERIFIED_ZERO,False
SPC-108-1,108,1,536,2026-09-08T10:45:00,verification,19.941917988794902,19.93655702582308,VERIFIED_ZERO,False
SPC-108-2,108,2,537,2026-09-08T10:46:00,verification,19.934324542972018,19.92758159628591,VERIFIED_ZERO,False
SPC-108-3,108,3,538,2026-09-08T10:47:00,verification,19.99514867274474,19.98799534880806,VERIFIED_ZERO,False
SPC-108-4,108,4,539,2026-09-08T10:48:00,verification,20.009363938792372,20.01358255904014,VERIFIED_ZERO,False
SPC-108-5,108,5,540,2026-09-08T10:49:00,verification,20.017696685654123,20.021709917474254,VERIFIED_ZERO,False
SPC-109-1,109,1,541,2026-09-08T11:00:00,verification,20.037573636315162,20.040608055353033,VERIFIED_ZERO,False
SPC-109-2,109,2,542,2026-09-08T11:01:00,verification,19.951741786264968,19.954855851299055,VERIFIED_ZERO,False
SPC-109-3,109,3,543,2026-09-08T11:02:00,verification,20.027556693222238,20.032276705909894,VERIFIED_ZERO,False
SPC-109-4,109,4,544,2026-09-08T11:03:00,verification,20.072884102492868,20.07273632551143,VERIFIED_ZERO,False
SPC-109-5,109,5,545,2026-09-08T11:04:00,verification,20.015604052836803,20.01441491502876,VERIFIED_ZERO,False
SPC-110-1,110,1,546,2026-09-08T11:15:00,verification,20.054005022157096,20.05999167637155,VERIFIED_ZERO,False
SPC-110-2,110,2,547,2026-09-08T11:16:00,verification,20.071012384472265,20.069197019123337,VERIFIED_ZERO,False
SPC-110-3,110,3,548,2026-09-08T11:17:00,verification,19.930733311019708,19.93403080552567,VERIFIED_ZERO,False
SPC-110-4,110,4,549,2026-09-08T11:18:00,verification,20.000992574151358,20.00719910096569,VERIFIED_ZERO,False
SPC-110-5,110,5,550,2026-09-08T11:19:00,verification,20.038447828444628,20.03914613119059,VERIFIED_ZERO,False
SPC-111-1,111,1,551,2026-09-08T11:30:00,verification,20.000495442149045,20.007116146276516,VERIFIED_ZERO,False
SPC-111-2,111,2,552,2026-09-08T11:31:00,verification,19.96164689385647,19.960241123330054,VERIFIED_ZERO,False
SPC-111-3,111,3,553,2026-09-08T11:32:00,verification,19.930171068393417,19.926931360655626,VERIFIED_ZERO,False
SPC-111-4,111,4,554,2026-09-08T11:33:00,verification,19.9887193912375,19.990608507385453,VERIFIED_ZERO,False
SPC-111-5,111,5,555,2026-09-08T11:34:00,verification,20.03676779031059,20.041081075392405,VERIFIED_ZERO,False
SPC-112-1,112,1,556,2026-09-08T11:45:00,verification,20.067135948691764,20.06133174991325,VERIFIED_ZERO,False
SPC-112-2,112,2,557,2026-09-08T11:46:00,verification,19.99933546895206,20.00645194235989,VERIFIED_ZERO,False
SPC-112-3,112,3,558,2026-09-08T11:47:00,verification,20.003279627513248,20.01129223867479,VERIFIED_ZERO,False
SPC-112-4,112,4,559,2026-09-08T11:48:00,verification,20.048542587852534,20.045487181714538,VERIFIED_ZERO,False
SPC-112-5,112,5,560,2026-09-08T11:49:00,verification,19.94076253992244,19.949014948922574,VERIFIED_ZERO,False
SPC-113-1,113,1,561,2026-09-08T12:00:00,verification,20.04015166923963,20.038953499435628,VERIFIED_ZERO,False
SPC-113-2,113,2,562,2026-09-08T12:01:00,verification,20.034558308036704,20.041747801116244,VERIFIED_ZERO,False
SPC-113-3,113,3,563,2026-09-08T12:02:00,verification,20.04453481635418,20.041381159552152,VERIFIED_ZERO,False
SPC-113-4,113,4,564,2026-09-08T12:03:00,verification,19.97388122077098,19.968924803657917,VERIFIED_ZERO,False
SPC-113-5,113,5,565,2026-09-08T12:04:00,verification,19.991895212059262,19.988793922965183,VERIFIED_ZERO,False
SPC-114-1,114,1,566,2026-09-08T12:15:00,verification,20.01190710731154,20.009628676107976,VERIFIED_ZERO,False
SPC-114-2,114,2,567,2026-09-08T12:16:00,verification,19.963645017917038,19.965741099589952,VERIFIED_ZERO,False
SPC-114-3,114,3,568,2026-09-08T12:17:00,verification,19.935026565272402,19.932863516929608,VERIFIED_ZERO,False
SPC-114-4,114,4,569,2026-09-08T12:18:00,verification,20.0272710083757,20.026291483335804,VERIFIED_ZERO,False
SPC-114-5,114,5,570,2026-09-08T12:19:00,verification,20.03207852408702,20.028671761985144,VERIFIED_ZERO,False
SPC-115-1,115,1,571,2026-09-08T12:30:00,verification,19.98768367667963,19.989599215670715,VERIFIED_ZERO,False
SPC-115-2,115,2,572,2026-09-08T12:31:00,verification,20.023659943617915,20.035169907845926,VERIFIED_ZERO,False
SPC-115-3,115,3,573,2026-09-08T12:32:00,verification,19.899117305478207,19.90459830773294,VERIFIED_ZERO,False
SPC-115-4,115,4,574,2026-09-08T12:33:00,verification,20.080777688703787,20.090924927972324,VERIFIED_ZERO,False
SPC-115-5,115,5,575,2026-09-08T12:34:00,verification,19.995384291780173,19.99143801435678,VERIFIED_ZERO,False
SPC-116-1,116,1,576,2026-09-08T12:45:00,verification,19.97897638758228,19.97479592826644,VERIFIED_ZERO,False
SPC-116-2,116,2,577,2026-09-08T12:46:00,verification,20.000128731806168,19.99748797608895,VERIFIED_ZERO,False
SPC-116-3,116,3,578,2026-09-08T12:47:00,verification,20.091383611401273,20.08412116995913,VERIFIED_ZERO,False
SPC-116-4,116,4,579,2026-09-08T12:48:00,verification,19.970382264244957,19.965861184655935,VERIFIED_ZERO,False
SPC-116-5,116,5,580,2026-09-08T12:49:00,verification,20.011973320291176,20.013665773404913,VERIFIED_ZERO,False
SPC-117-1,117,1,581,2026-09-08T13:00:00,verification,19.982628726263872,19.982199548090563,VERIFIED_ZERO,False
SPC-117-2,117,2,582,2026-09-08T13:01:00,verification,20.02501401765963,20.02928911337178,VERIFIED_ZERO,False
SPC-117-3,117,3,583,2026-09-08T13:02:00,verification,19.968099128473867,19.969914492071943,VERIFIED_ZERO,False
SPC-117-4,117,4,584,2026-09-08T13:03:00,verification,19.966511697749088,19.964794539253116,VERIFIED_ZERO,False
SPC-117-5,117,5,585,2026-09-08T13:04:00,verification,19.958461546764802,19.964175048674008,VERIFIED_ZERO,False
SPC-118-1,118,1,586,2026-09-08T13:15:00,verification,20.052220488458047,20.052023847206275,VERIFIED_ZERO,False
SPC-118-2,118,2,587,2026-09-08T13:16:00,verification,19.983827558481593,19.98250899593779,VERIFIED_ZERO,False
SPC-118-3,118,3,588,2026-09-08T13:17:00,verification,19.91327399343134,19.914627627313774,VERIFIED_ZERO,False
SPC-118-4,118,4,589,2026-09-08T13:18:00,verification,19.98328557521921,19.989241602161364,VERIFIED_ZERO,False
SPC-118-5,118,5,590,2026-09-08T13:19:00,verification,19.991156893419657,20.000363742268142,VERIFIED_ZERO,False
SPC-119-1,119,1,591,2026-09-08T13:30:00,verification,20.012502864199206,20.01221735452083,VERIFIED_ZERO,False
SPC-119-2,119,2,592,2026-09-08T13:31:00,verification,20.01004132974422,20.00680216106066,VERIFIED_ZERO,False
SPC-119-3,119,3,593,2026-09-08T13:32:00,verification,20.007409131860246,20.007414918919363,VERIFIED_ZERO,False
SPC-119-4,119,4,594,2026-09-08T13:33:00,verification,19.89946706924503,19.899868402593253,VERIFIED_ZERO,False
SPC-119-5,119,5,595,2026-09-08T13:34:00,verification,20.034043433779317,20.032245314497853,VERIFIED_ZERO,False
SPC-120-1,120,1,596,2026-09-08T13:45:00,verification,19.974878447766937,19.976212447779144,VERIFIED_ZERO,False
SPC-120-2,120,2,597,2026-09-08T13:46:00,verification,20.045009923417044,20.042316533072576,VERIFIED_ZERO,False
SPC-120-3,120,3,598,2026-09-08T13:47:00,verification,19.970288234378888,19.97268065810186,VERIFIED_ZERO,False
SPC-120-4,120,4,599,2026-09-08T13:48:00,verification,20.04473371463125,20.043442279985523,VERIFIED_ZERO,False
SPC-120-5,120,5,600,2026-09-08T13:49:00,verification,19.97135180698256,19.96944121630824,VERIFIED_ZERO,False
SPC-121-1,121,1,601,2026-09-08T14:00:00,verification,19.987053030936952,19.978907729748684,VERIFIED_ZERO,False
SPC-121-2,121,2,602,2026-09-08T14:01:00,verification,19.97920517826948,19.97085095251227,VERIFIED_ZERO,False
SPC-121-3,121,3,603,2026-09-08T14:02:00,verification,20.06403608069333,20.06974769851654,VERIFIED_ZERO,False
SPC-121-4,121,4,604,2026-09-08T14:03:00,verification,19.984422239535544,19.989748562416423,VERIFIED_ZERO,False
SPC-121-5,121,5,605,2026-09-08T14:04:00,verification,20.019369444213204,20.022925520543556,VERIFIED_ZERO,False
SPC-122-1,122,1,606,2026-09-08T14:15:00,verification,20.002177756015108,20.003494091868202,VERIFIED_ZERO,False
SPC-122-2,122,2,607,2026-09-08T14:16:00,verification,20.012058741328694,20.01531240927518,VERIFIED_ZERO,False
SPC-122-3,122,3,608,2026-09-08T14:17:00,verification,20.03148333062278,20.035600200287327,VERIFIED_ZERO,False
SPC-122-4,122,4,609,2026-09-08T14:18:00,verification,20.085669347087233,20.07903327980009,VERIFIED_ZERO,False
SPC-122-5,122,5,610,2026-09-08T14:19:00,verification,20.05857702988876,20.06281507900082,VERIFIED_ZERO,False
SPC-123-1,123,1,611,2026-09-08T14:30:00,verification,20.036703914644214,20.042696725217287,VERIFIED_ZERO,False
SPC-123-2,123,2,612,2026-09-08T14:31:00,verification,19.99565233835532,19.999905955875377,VERIFIED_ZERO,False
SPC-123-3,123,3,613,2026-09-08T14:32:00,verification,20.02948360809745,20.028712943027553,VERIFIED_ZERO,False
SPC-123-4,123,4,614,2026-09-08T14:33:00,verification,19.980331059043184,19.980243589683134,VERIFIED_ZERO,False
SPC-123-5,123,5,615,2026-09-08T14:34:00,verification,19.95628182674922,19.946477802175153,VERIFIED_ZERO,False
SPC-124-1,124,1,616,2026-09-08T14:45:00,verification,20.022978925377018,20.024137031522915,VERIFIED_ZERO,False
SPC-124-2,124,2,617,2026-09-08T14:46:00,verification,20.027750954550722,20.020675813529362,VERIFIED_ZERO,False
SPC-124-3,124,3,618,2026-09-08T14:47:00,verification,19.952561697249642,19.96150918374464,VERIFIED_ZERO,False
SPC-124-4,124,4,619,2026-09-08T14:48:00,verification,20.00040072620728,20.0115958595963,VERIFIED_ZERO,False
SPC-124-5,124,5,620,2026-09-08T14:49:00,verification,19.989033162245185,19.982386960340055,VERIFIED_ZERO,False
SPC-125-1,125,1,621,2026-09-08T15:00:00,verification,19.974137447126573,19.968482921223362,VERIFIED_ZERO,False
SPC-125-2,125,2,622,2026-09-08T15:01:00,verification,20.06153815372106,20.065870950744163,VERIFIED_ZERO,False
SPC-125-3,125,3,623,2026-09-08T15:02:00,verification,19.939562281353968,19.938699828359532,VERIFIED_ZERO,False
SPC-125-4,125,4,624,2026-09-08T15:03:00,verification,19.96790326832634,19.952746499459654,VERIFIED_ZERO,False
SPC-125-5,125,5,625,2026-09-08T15:04:00,verification,19.935544781492936,19.938916367196825,VERIFIED_ZERO,False
SPC-126-1,126,1,626,2026-09-08T15:15:00,verification,19.957283733117855,19.961607691033823,VERIFIED_ZERO,False
SPC-126-2,126,2,627,2026-09-08T15:16:00,verification,19.965753502290465,19.96860478167113,VERIFIED_ZERO,False
SPC-126-3,126,3,628,2026-09-08T15:17:00,verification,19.93612202197925,19.935028922074228,VERIFIED_ZERO,False
SPC-126-4,126,4,629,2026-09-08T15:18:00,verification,20.00139206002128,20.006211255044843,VERIFIED_ZERO,False
SPC-126-5,126,5,630,2026-09-08T15:19:00,verification,20.060629394473175,20.055670867739163,VERIFIED_ZERO,False
SPC-127-1,127,1,631,2026-09-08T15:30:00,verification,19.96367305056536,19.97270429850349,VERIFIED_ZERO,False
SPC-127-2,127,2,632,2026-09-08T15:31:00,verification,20.00716583802975,20.00552267060798,VERIFIED_ZERO,False
SPC-127-3,127,3,633,2026-09-08T15:32:00,verification,19.95012952421172,19.953144203085625,VERIFIED_ZERO,False
SPC-127-4,127,4,634,2026-09-08T15:33:00,verification,19.957509323300048,19.956948126784393,VERIFIED_ZERO,False
SPC-127-5,127,5,635,2026-09-08T15:34:00,verification,20.026050357888202,20.025525780989472,VERIFIED_ZERO,False
SPC-128-1,128,1,636,2026-09-08T15:45:00,verification,19.97139232271614,19.97282738204367,VERIFIED_ZERO,False
SPC-128-2,128,2,637,2026-09-08T15:46:00,verification,19.956497772909785,19.957877253329613,VERIFIED_ZERO,False
SPC-128-3,128,3,638,2026-09-08T15:47:00,verification,19.96909257817007,19.971999818263694,VERIFIED_ZERO,False
SPC-128-4,128,4,639,2026-09-08T15:48:00,verification,19.997591729251745,19.998989628068514,VERIFIED_ZERO,False
SPC-128-5,128,5,640,2026-09-08T15:49:00,verification,20.042124910706786,20.03998780197955,VERIFIED_ZERO,False
SPC-129-1,129,1,641,2026-09-08T16:00:00,verification,19.98365317828394,19.979041073598758,VERIFIED_ZERO,False
SPC-129-2,129,2,642,2026-09-08T16:01:00,verification,20.025812363593438,20.037538293283692,VERIFIED_ZERO,False
SPC-129-3,129,3,643,2026-09-08T16:02:00,verification,19.95022700386874,19.94531370676519,VERIFIED_ZERO,False
SPC-129-4,129,4,644,2026-09-08T16:03:00,verification,19.983972029234142,19.986223063271876,VERIFIED_ZERO,False
SPC-129-5,129,5,645,2026-09-08T16:04:00,verification,20.032275697920742,20.031607732445813,VERIFIED_ZERO,False
SPC-130-1,130,1,646,2026-09-08T16:15:00,verification,20.0554310074176,20.05509937028392,VERIFIED_ZERO,False
SPC-130-2,130,2,647,2026-09-08T16:16:00,verification,19.97254850604034,19.974038955924154,VERIFIED_ZERO,False
SPC-130-3,130,3,648,2026-09-08T16:17:00,verification,19.954939007363645,19.95208108661535,VERIFIED_ZERO,False
SPC-130-4,130,4,649,2026-09-08T16:18:00,verification,19.902719118938425,19.906492981095152,VERIFIED_ZERO,False
SPC-130-5,130,5,650,2026-09-08T16:19:00,verification,20.01835360050353,20.020146914551354,VERIFIED_ZERO,False
SPC-131-1,131,1,651,2026-09-08T16:30:00,verification,20.036869207067028,20.03732602020971,VERIFIED_ZERO,False
SPC-131-2,131,2,652,2026-09-08T16:31:00,verification,20.014518675722606,20.010907419159306,VERIFIED_ZERO,False
SPC-131-3,131,3,653,2026-09-08T16:32:00,verification,20.004015582588206,20.00585162724274,VERIFIED_ZERO,False
SPC-131-4,131,4,654,2026-09-08T16:33:00,verification,19.924866697947454,19.924910919896544,VERIFIED_ZERO,False
SPC-131-5,131,5,655,2026-09-08T16:34:00,verification,20.05967229925433,20.064651946334333,VERIFIED_ZERO,False
SPC-132-1,132,1,656,2026-09-08T16:45:00,verification,20.037287678393138,20.046215679375056,VERIFIED_ZERO,False
SPC-132-2,132,2,657,2026-09-08T16:46:00,verification,20.000144858399324,20.00444777334261,VERIFIED_ZERO,False
SPC-132-3,132,3,658,2026-09-08T16:47:00,verification,20.04499508986588,20.046532554896178,VERIFIED_ZERO,False
SPC-132-4,132,4,659,2026-09-08T16:48:00,verification,19.989741620697515,19.99862809220033,VERIFIED_ZERO,False
SPC-132-5,132,5,660,2026-09-08T16:49:00,verification,20.074054991972478,20.077777209355553,VERIFIED_ZERO,False
SPC-133-1,133,1,661,2026-09-08T17:00:00,verification,20.03403959760888,20.03734286685465,VERIFIED_ZERO,False
SPC-133-2,133,2,662,2026-09-08T17:01:00,verification,19.96395448258549,19.96241829819032,VERIFIED_ZERO,False
SPC-133-3,133,3,663,2026-09-08T17:02:00,verification,19.994981209013638,19.991651197550134,VERIFIED_ZERO,False
SPC-133-4,133,4,664,2026-09-08T17:03:00,verification,20.021272498213158,20.017542080393724,VERIFIED_ZERO,False
SPC-133-5,133,5,665,2026-09-08T17:04:00,verification,19.95479881900938,19.95708885062246,VERIFIED_ZERO,False
SPC-134-1,134,1,666,2026-09-08T17:15:00,verification,19.994604317822255,19.989159515934016,VERIFIED_ZERO,False
SPC-134-2,134,2,667,2026-09-08T17:16:00,verification,19.998312162111944,20.00219320750039,VERIFIED_ZERO,False
SPC-134-3,134,3,668,2026-09-08T17:17:00,verification,19.984822020418704,19.975299237015122,VERIFIED_ZERO,False
SPC-134-4,134,4,669,2026-09-08T17:18:00,verification,19.9468443292812,19.940384758617704,VERIFIED_ZERO,False
SPC-134-5,134,5,670,2026-09-08T17:19:00,verification,20.053641732959917,20.053920147748837,VERIFIED_ZERO,False
SPC-135-1,135,1,671,2026-09-08T17:30:00,verification,19.97654282385738,19.97398249435837,VERIFIED_ZERO,False
SPC-135-2,135,2,672,2026-09-08T17:31:00,verification,19.993476191492206,19.994145569465413,VERIFIED_ZERO,False
SPC-135-3,135,3,673,2026-09-08T17:32:00,verification,20.037267429737383,20.03291426074587,VERIFIED_ZERO,False
SPC-135-4,135,4,674,2026-09-08T17:33:00,verification,19.99458388063197,19.987576171106156,VERIFIED_ZERO,False
SPC-135-5,135,5,675,2026-09-08T17:34:00,verification,19.965913383964182,19.977118593244104,VERIFIED_ZERO,False
SPC-136-1,136,1,676,2026-09-08T17:45:00,verification,20.017199352151035,20.016462986051714,VERIFIED_ZERO,False
SPC-136-2,136,2,677,2026-09-08T17:46:00,verification,20.00690786945556,20.01565517337492,VERIFIED_ZERO,False
SPC-136-3,136,3,678,2026-09-08T17:47:00,verification,20.040668870946977,20.04783556163707,VERIFIED_ZERO,False
SPC-136-4,136,4,679,2026-09-08T17:48:00,verification,20.00040141961009,20.001033820462073,VERIFIED_ZERO,False
SPC-136-5,136,5,680,2026-09-08T17:49:00,verification,19.9715809005839,19.972045134817815,VERIFIED_ZERO,False
SPC-137-1,137,1,681,2026-09-08T18:00:00,verification,19.967561993588237,19.970671387153903,VERIFIED_ZERO,False
SPC-137-2,137,2,682,2026-09-08T18:01:00,verification,20.04492018443159,20.04233805861229,VERIFIED_ZERO,False
SPC-137-3,137,3,683,2026-09-08T18:02:00,verification,19.999973186602116,20.00814242658446,VERIFIED_ZERO,False
SPC-137-4,137,4,684,2026-09-08T18:03:00,verification,20.053300465563606,20.051089524255097,VERIFIED_ZERO,False
SPC-137-5,137,5,685,2026-09-08T18:04:00,verification,19.960532466025246,19.956608102247337,VERIFIED_ZERO,False
