Part_ID,Date,Shift,Machine,Operator,Supplier,True_Diameter_mm,Diameter_mm,True_Length_mm,Length_mm,Temperature_C,Cycle_Time_sec,Defect_Type,Inspection_Result
P10316,2026-01-09,B,M3,O3,Supplier A,20.20297770181934,20.20077233138319,50.05178521582812,50.05681121380037,22.116683130863812,44.072166016037755,None,Pass
P10317,2026-01-16,C,M2,O3,Supplier A,20.0403705495455,20.056223029639373,49.953440406195845,49.95603846134899,24.102187964933247,45.664284404708056,None,Pass
P10318,2026-02-06,B,M2,O2,Supplier B,19.995338251311146,20.009210185684626,50.08443959466301,50.09823744492802,22.816193494644594,43.82278051379019,None,Pass
P10319,2026-02-24,B,M1,O2,Supplier B,20.083359508667716,20.08539465376623,50.2596185350512,50.248340120816394,19.92035519519519,41.126753816753784,None,Pass
P10320,2026-01-21,A,M2,O1,Supplier C,20.014400157180944,20.023585449619585,49.99481471083268,49.99565038252427,22.071617801482176,42.91821028132469,None,Pass
P10321,2026-02-24,A,M4,O3,Supplier C,19.949651367670906,19.93712264037642,50.00359294434586,50.01146422843777,21.789771965523215,44.39476907649045,None,Pass
P10322,2026-01-16,C,M4,O2,Supplier A,20.03367314494851,20.040518285485614,49.88811270678597,49.89457666872868,21.4629556732032,43.24667569217729,None,Pass
P10323,2026-01-06,C,M2,O1,Supplier C,19.982386243842583,19.96485511290076,49.80926162094196,49.803636571374994,23.512195789902357,44.28275942666864,None,Pass
P10324,2026-01-28,B,M4,O2,Supplier C,19.97031241829292,19.988539090445432,49.8867205143008,49.88961352448205,19.41451857536839,44.0046558669393,None,Pass
P10325,2026-01-05,C,M3,O1,Supplier B,20.25134251723496,20.240069948833757,49.8467605932356,49.83899226652212,23.423646021400266,45.775165699671945,None,Pass
P10326,2026-01-07,C,M1,O2,Supplier B,20.086800712715206,20.100117072019522,49.85899836919858,49.865813196836555,23.59869334987244,42.884369348612665,None,Pass
P10327,2026-01-23,A,M4,O2,Supplier A,20.039691993709337,20.05342147180951,49.92476715973904,49.92373438801564,19.82065996010376,42.693075866947346,None,Pass
P10328,2026-02-09,B,M2,O3,Supplier A,20.0306665943151,20.03996290616431,49.883936498864315,49.897224081302944,22.97679157686839,42.435357371369335,None,Pass
P10329,2026-03-03,C,M3,O3,Supplier A,20.206570343966998,20.20673079811123,49.89777234267855,49.89155327722118,21.42236974390421,44.555158532735874,None,Pass
P10330,2026-02-11,C,M3,O1,Supplier C,20.24884927208047,20.226417717001432,49.88239828622942,49.87773801534679,24.737029441971732,46.48762474225931,None,Pass
P10331,2026-02-14,A,M2,O1,Supplier B,19.99001144404435,19.987381875684942,49.88153469376596,49.88285801110742,24.034947519506897,44.84182642457584,None,Pass
P10332,2026-02-15,A,M3,O2,Supplier B,20.220326146861225,20.223557016524982,50.281012394410496,50.273540488354904,23.72772646962119,44.60087624103779,None,Pass
P10333,2026-02-05,B,M3,O3,Supplier B,20.19217349058609,20.191603205932097,49.90235747093866,49.898161018026855,21.735434429809555,45.9907570902557,None,Pass
P10334,2026-01-06,A,M2,O1,Supplier C,19.988978531255654,19.97936990573519,49.933532997756664,49.928604971630136,22.408042960130626,42.71861503146018,None,Pass
P10335,2026-01-25,A,M2,O3,Supplier C,19.968074164199646,19.9611202062888,50.04799451308833,50.05310640619448,20.367787901715598,41.90343161726634,None,Pass
P10336,2026-01-15,B,M3,O1,Supplier B,20.233763571412204,20.219797805540164,49.845413489827656,49.83509878976925,22.057678285692344,43.96603062958527,None,Pass
P10337,2026-02-07,B,M1,O3,Supplier B,19.98394718914272,19.987151122912756,49.80508546302272,49.794834251801014,23.393526369682142,44.103216311269264,None,Pass
P10338,2026-02-20,A,M1,O2,Supplier A,20.010450137188837,20.014017622919905,49.86388888450977,49.87351031122226,21.25875199777483,41.60594421948044,None,Pass
P10339,2026-01-30,B,M4,O1,Supplier B,19.967441262108657,19.95623340657933,49.982096392184715,49.99334563108949,21.81707142291961,44.70918028722964,None,Pass
P10340,2026-02-08,A,M2,O3,Supplier A,19.929073594018988,19.922681040027417,50.012988926811865,50.01908472945473,24.50741062485882,44.4080646292292,None,Pass
P10341,2026-02-12,B,M3,O2,Supplier C,20.241950679552204,20.24224849875899,50.07671276038214,50.081010822737554,23.974403243432945,46.137910141889634,None,Pass
P10342,2026-01-05,C,M3,O2,Supplier B,20.243360033442542,20.23501153995259,50.05135329239517,50.05646496951546,23.10420968756222,44.36266269218117,None,Pass
P10343,2026-02-18,C,M4,O3,Supplier A,19.987265012522887,19.986826318709593,50.19765799073136,50.19859446109308,22.989490186527878,41.87810961291641,None,Pass
P10344,2026-02-17,A,M3,O2,Supplier B,20.226201514829963,20.229394015804054,50.00711590979128,50.00932313719837,22.70975088071899,44.92633077041041,None,Pass
P10345,2026-03-03,C,M3,O2,Supplier B,20.186466569028976,20.18111366388939,50.00417428443478,50.0156480494717,19.52623887852517,44.051063819963915,None,Pass
P10346,2026-01-29,C,M4,O2,Supplier C,20.04345352049231,20.051094190564125,49.89028603598812,49.89782608001389,20.1285448947627,44.88732578415869,None,Pass
P10347,2026-03-04,B,M4,O1,Supplier A,19.994174109066076,19.986358808323708,49.99973201925705,49.98724821742584,20.934094497656435,43.12678485850117,None,Pass
P10348,2026-01-20,C,M1,O1,Supplier C,19.947015719024037,19.946891130388614,49.90912581184272,49.9072313359419,21.889393610815617,44.09993367865056,None,Pass
P10349,2026-01-29,A,M3,O2,Supplier A,20.17696341492664,20.193131337901402,49.85505795996933,49.868312022303954,20.059261122742523,43.49527929130283,None,Pass
P10350,2026-02-19,A,M1,O1,Supplier C,20.001404203649933,19.993591950870762,50.21824370471998,50.216282148354274,23.103394852093448,41.920512185117765,None,Pass
P10351,2026-02-03,C,M4,O3,Supplier B,20.018563775451536,20.030411610376937,49.849131793383854,49.850122921681006,22.839718729645007,43.9627502237448,None,Pass
P10352,2026-01-26,B,M1,O2,Supplier B,20.065527931235195,20.069769102940874,50.21975265780221,50.216856779574606,19.799962894028276,40.5304945822066,None,Pass
P10353,2026-02-08,A,M1,O2,Supplier C,19.99139308599496,20.003334693521307,50.13994425669763,50.164445913179335,22.01314025306853,41.29485489682171,None,Pass
P10354,2026-02-01,A,M1,O3,Supplier A,19.925792199263395,19.931650621310354,49.99006411418083,49.98847746238995,19.97127983135066,40.397425812377804,Taper,Fail
P10355,2026-01-10,A,M3,O2,Supplier C,20.297255105817268,20.294184527621805,49.83584271487594,49.83918538363914,24.80052866004904,47.01808507432261,None,Pass
P10356,2026-02-25,A,M1,O3,Supplier C,20.01765937147647,20.01972313669083,49.98010543137004,49.97623798541084,21.245082152243466,41.99096798086195,None,Pass
P10357,2026-02-19,A,M1,O3,Supplier A,19.9600451233561,19.963205276422322,49.881528095562075,49.877124554102764,20.860408228178812,39.640912218056556,None,Pass
P10358,2026-01-13,C,M3,O1,Supplier A,20.257131672810754,20.259507966032142,50.19359821385224,50.18070205477827,22.32331314441606,44.02862397659211,None,Pass
P10359,2026-01-17,A,M4,O1,Supplier C,20.00942583422424,20.005575579177368,50.07602125663129,50.074566358131804,22.466761153262716,45.351521230906435,None,Pass
P10360,2026-02-07,C,M3,O2,Supplier A,20.22790634038907,20.234054181767018,50.12242826351023,50.119182572472226,24.85382530371536,44.707458922382315,None,Pass
P10361,2026-02-01,A,M2,O1,Supplier B,19.978845877229112,19.966331322435504,49.96705091821049,49.96296724123487,21.36120353573987,42.23641405969317,None,Pass
P10362,2026-01-11,A,M3,O2,Supplier A,20.227146870851357,20.235238988467348,49.99175124521731,50.004967247983174,23.47553022738929,44.64757532548919,None,Pass
P10363,2026-01-26,C,M3,O3,Supplier C,20.179231596610865,20.170893338685065,50.07117218889523,50.07897674650493,20.162426817884764,44.05588331241898,None,Pass
P10364,2026-03-04,A,M2,O3,Supplier C,19.99104043087048,19.991535472963953,49.955564501214724,49.953674721214355,19.386547841761583,42.933923834423744,None,Pass
P10365,2026-01-21,A,M3,O3,Supplier C,20.23975412772637,20.24247551136069,50.18158709719402,50.19690736447372,21.333856396134525,44.91817533186769,None,Pass
P10366,2026-01-23,C,M1,O1,Supplier C,19.965544619919882,19.973689389482654,49.932099817961436,49.93901253109623,22.182160126476624,42.73595387803894,None,Pass
P10367,2026-02-23,A,M1,O3,Supplier B,19.987339309548823,19.973225940723957,50.16390799429749,50.16168385800895,20.26797497458667,40.870679257526156,None,Pass
P10368,2026-02-28,A,M3,O1,Supplier A,20.209357688285134,20.213460426386956,49.89130146168377,49.904380550981415,20.043972411182718,45.030155368325694,Burr,Fail
P10369,2026-01-16,C,M2,O2,Supplier C,20.0281353724268,20.044339814379814,49.93477491905588,49.941106964697816,23.66677240138844,41.352663336375535,None,Pass
P10370,2026-01-27,B,M1,O3,Supplier C,19.960148957143396,19.960638356179164,49.96619089612188,49.97352530017616,19.085786359400988,41.25631718445038,None,Pass
P10371,2026-02-24,B,M1,O3,Supplier A,19.976154026998618,19.982055530754277,49.95145717968999,49.93682478252103,20.774099811144342,40.76978457126669,None,Pass
P10372,2026-02-24,A,M4,O1,Supplier C,20.03452299809469,20.027210348135075,49.90829767023195,49.902696101036966,19.61337363707277,41.13556536081865,None,Pass
P10373,2026-01-29,A,M2,O2,Supplier A,20.050423209223077,20.0460329095784,49.75208710442247,49.74917392468425,19.788805343607923,42.60589457245954,None,Pass
P10374,2026-02-19,B,M1,O3,Supplier B,19.983482479934377,19.995056911272016,50.01619355966953,50.020356437162924,21.62176071630263,42.36726935766755,None,Pass
P10375,2026-01-23,B,M3,O2,Supplier A,20.23452518375803,20.241289654482838,49.91143127883319,49.9101547684154,20.564433056044457,43.982695730982556,None,Pass
P10376,2026-01-18,A,M3,O2,Supplier A,20.19531972477817,20.205365438111773,49.94787816914402,49.94939910955112,22.834265314996365,46.31271476109201,None,Pass
P10377,2026-03-02,C,M2,O2,Supplier A,19.983163969825462,19.97289113126195,50.07581689957361,50.08192673188041,20.588721470014296,44.79769138715172,None,Pass
P10378,2026-02-12,C,M4,O2,Supplier A,20.041949329233717,20.048919150691667,49.910293316746824,49.90324697474112,23.608191762792988,43.83143173346283,None,Pass
P10379,2026-02-20,B,M2,O2,Supplier B,19.961387556322666,19.957440605887424,49.99111359885484,50.00015353674965,21.747650924530983,42.037890549795456,None,Pass
P10380,2026-01-19,B,M3,O1,Supplier A,20.19746756327628,20.20722914362612,49.9094474712866,49.895783690687516,21.466502004568685,44.922249366516155,None,Pass
P10381,2026-01-06,B,M3,O3,Supplier B,20.149301186505443,20.15373611750651,50.1998885771618,50.20019537862581,20.216508014254163,43.805498838827496,Surface finish,Fail
P10382,2026-01-06,C,M3,O3,Supplier B,20.247378074762352,20.25359724547213,50.099752707172826,50.09968320092775,22.365616785196668,45.69980658325679,None,Pass
P10383,2026-02-15,A,M1,O1,Supplier B,19.9787236680147,19.963165224733082,49.994904135143976,49.9981863965101,22.650112883630158,44.35430567470988,None,Pass
P10384,2026-01-23,C,M3,O1,Supplier B,20.20972938861862,20.21274860094573,50.00558902796812,49.99938336504969,21.39661854398464,44.3005180989217,None,Pass
P10385,2026-02-05,B,M3,O2,Supplier B,20.177422380064595,20.184517282491644,49.79432096886631,49.789085109244105,21.822293892826547,43.78254378261538,None,Pass
P10386,2026-02-16,C,M1,O2,Supplier A,19.93654653334885,19.95063606109266,49.920635641796544,49.90992137665064,21.160144729101773,42.380381992334236,None,Pass
P10387,2026-02-20,C,M1,O3,Supplier A,19.9474239568071,19.954477153698814,50.18056517730155,50.19250230923309,21.505900200810633,42.007506171910215,None,Pass
P10388,2026-01-15,A,M3,O1,Supplier A,20.225531653384355,20.23431211333986,49.928533649795796,49.925037708577655,24.610392092920396,44.06057239228309,None,Pass
P10389,2026-02-08,B,M1,O3,Supplier A,19.967735098336473,19.967275538391238,49.98147981908812,49.998673350964744,23.650501961703764,40.46479464784334,None,Pass
P10390,2026-02-11,B,M4,O1,Supplier B,20.012469072534795,20.01567199343445,49.796323469075396,49.793206130716605,22.369560349923916,43.26051239856728,Surface finish,Fail
P10391,2026-02-08,B,M1,O1,Supplier B,20.007311164296492,20.003543287894725,50.056908619546924,50.04793064601028,22.712250772322147,41.94684625916428,None,Pass
P10392,2026-02-19,C,M4,O3,Supplier C,20.039366956940093,20.03125326135226,49.98275158058689,50.001638469874244,21.503311243263035,43.995714595982164,None,Pass
P10393,2026-01-26,A,M3,O2,Supplier A,20.191585525798846,20.200645308949653,49.86668211063053,49.86734664251363,20.10419932242413,44.83359606071639,None,Pass
P10394,2026-01-23,B,M2,O1,Supplier A,20.00469631226764,19.992114893151182,49.83539693920667,49.82904650128043,20.354993033803886,41.53895721257379,None,Pass
P10395,2026-01-24,C,M2,O3,Supplier C,19.988145766901674,19.99157664326936,50.24397816959769,50.26243185780295,18.906151600954615,42.40204324113189,None,Pass
P10396,2026-01-11,C,M2,O2,Supplier C,19.995705917250874,19.99586688424866,49.93878673328309,49.94840085528015,23.574397336309904,43.6321662555891,None,Pass
P10397,2026-01-07,A,M3,O1,Supplier A,20.238416379481727,20.23208746628631,49.91551655081033,49.913322588274234,24.164456402391632,45.299057286347406,None,Pass
P10398,2026-02-09,C,M4,O3,Supplier C,20.041530296549993,20.03392424246714,50.08662301604232,50.091893382368376,22.905372843427994,45.66256830324562,None,Pass
P10399,2026-03-05,A,M1,O1,Supplier B,19.962833019758364,19.972786971892223,49.75008855482909,49.75324886941672,20.382167161337378,42.27603793334611,None,Pass
P10400,2026-01-12,B,M3,O2,Supplier C,20.236207030621003,20.23616519675131,50.1801251156038,50.20301492839688,25.214740712779502,45.559908010202406,Burr,Fail
P10401,2026-01-20,A,M4,O1,Supplier B,20.040075047080514,20.034813232375583,49.93770772576489,49.92771059014057,23.92093525528592,44.46269679753204,None,Pass
P10402,2026-01-05,B,M2,O2,Supplier B,20.029692345636374,20.033596549650976,49.96190381437356,49.96938595806804,21.5922551235617,42.82285215668278,None,Pass
P10403,2026-01-19,A,M3,O1,Supplier B,20.196041290645045,20.192073198641378,49.894172688077084,49.89632319015644,22.611916636511666,43.86507756958629,None,Pass
P10404,2026-01-12,A,M1,O1,Supplier C,19.966427567902585,19.95456921435347,49.997960237790345,50.00190376587762,24.01087805645749,42.51513356302422,Tool mark,Fail
P10405,2026-03-05,A,M4,O1,Supplier C,20.02412468840885,20.019451620333722,49.91021300918337,49.90610414504589,22.514550495800183,43.87825012949817,None,Pass
P10406,2026-01-20,C,M1,O3,Supplier C,20.008222225980788,20.010595458370265,49.974325832651864,49.963111040686094,20.88299472415348,43.19034293815565,None,Pass
P10407,2026-03-01,B,M2,O3,Supplier A,20.007649791377414,20.010223031202354,49.86897967771571,49.87788835064012,20.411286368600994,44.52473204148913,None,Pass
P10408,2026-02-14,C,M2,O1,Supplier C,19.95108388031521,19.958120496483506,50.00838008532356,50.00151522171082,22.468858780530347,42.80862312781091,None,Pass
P10409,2026-01-23,B,M2,O1,Supplier C,19.954670486051086,19.955821636397456,49.94336147853779,49.938282036419594,21.287301635186832,42.53478614366132,None,Pass
P10410,2026-01-24,B,M1,O2,Supplier A,19.99171207042592,20.012953726995477,50.009892626580665,50.01575711846907,22.175370119617796,41.47726940251217,None,Pass
P10411,2026-01-10,A,M3,O2,Supplier C,20.25340666127555,20.25962501630011,49.95143919501165,49.95865847507262,23.892175420679944,44.94702507619795,None,Pass
P10412,2026-03-01,A,M1,O3,Supplier A,19.94476632070735,19.94521245787791,50.18709423919557,50.174358836413845,19.591208630024163,42.02462384563498,None,Pass
P10413,2026-02-22,B,M4,O3,Supplier A,20.036076996816345,20.02930095408171,49.971899875344036,49.985186699400764,21.937680690810023,45.690289450785116,None,Pass
P10414,2026-02-18,C,M1,O3,Supplier A,19.98153741415036,19.978495961848196,50.074466848009266,50.06505514283184,21.763178952253536,43.545065007621616,Surface finish,Fail
P10415,2026-01-06,A,M2,O1,Supplier B,19.955379015306658,19.952985252202385,49.98259863666316,49.980824708242054,22.84769462149463,44.88195173342234,None,Pass
P10416,2026-03-05,B,M4,O1,Supplier A,20.025602171655766,20.020289022117964,50.09149283302438,50.0939273294666,20.84931925081082,44.389318795564705,None,Pass
P10417,2026-01-19,C,M1,O1,Supplier B,19.981083446574566,19.988493438353135,49.92326396396726,49.90140332037229,21.045712487179827,43.24988687685703,None,Pass
P10418,2026-02-13,C,M1,O2,Supplier C,19.990467930071325,19.996184711096145,49.95115793174881,49.95692206650586,22.952146631491413,44.004667337560456,None,Pass
P10419,2026-02-08,A,M3,O3,Supplier B,20.211308240923575,20.2044861208458,49.99610181102222,49.999108759600304,20.635068853975334,43.11094551294799,None,Pass
P10420,2026-01-06,C,M1,O3,Supplier A,20.025021071848133,20.016973307935817,49.74229344262864,49.73905506124761,21.290436315956793,40.28988559215066,None,Pass
P10421,2026-01-28,B,M4,O3,Supplier B,20.014700011171826,20.031172818951923,50.035053507135515,50.04251511226212,22.35118321239301,44.35181816214678,None,Pass
P10422,2026-01-13,B,M2,O3,Supplier C,19.99085557584205,19.995378115792917,49.90271765192983,49.900091591930625,20.971013060303065,43.06546168417025,None,Pass
P10423,2026-01-15,C,M4,O2,Supplier B,19.970426297089688,19.96961020036817,49.94764382990119,49.94330023684032,21.988136865802524,43.2709349648256,None,Pass
P10424,2026-01-21,A,M1,O2,Supplier B,19.988996644639673,20.009482649842738,50.097493472124555,50.10905003521468,23.367398066194134,41.529725388256445,None,Pass
P10425,2026-01-05,C,M1,O1,Supplier C,19.983444830072138,19.976992679484876,49.99320680827663,49.9878949088895,21.040528919910834,42.000831472719206,None,Pass
P10426,2026-02-16,B,M4,O1,Supplier B,19.986767392933743,19.969607696722978,49.933173636741316,49.92237920864091,22.6547228868398,43.997474006172496,None,Pass
P10427,2026-02-18,C,M4,O3,Supplier B,19.99389503913797,19.98722013187151,50.02276216922583,50.01539050445803,22.358917907003132,43.53550174795537,Burr,Fail
P10428,2026-02-12,C,M4,O2,Supplier A,20.027952048012224,20.03240515249733,49.92122163866402,49.91852142191421,22.141941235792068,43.808020104459445,None,Pass
P10429,2026-02-01,B,M2,O3,Supplier C,20.044801514547704,20.043486818019264,49.99214683169226,50.000311818921205,21.985742774181272,41.37879200631604,None,Pass
P10430,2026-01-17,A,M2,O3,Supplier A,20.026844371645083,20.030108970809906,49.8817859052431,49.88888783216351,22.937465131889397,43.667851535028454,None,Pass
P10431,2026-02-10,A,M3,O2,Supplier B,20.26885105304676,20.29118107380865,50.10908231828967,50.11532971049445,23.076962189871306,45.531746228654285,None,Pass
P10432,2026-02-15,C,M2,O1,Supplier A,19.994362890916022,19.9875603515552,49.85174988773801,49.85638664793313,24.281671907273235,43.6972055904498,None,Pass
P10433,2026-01-17,B,M1,O2,Supplier C,19.963157570260414,19.969216883262234,50.047330908693,50.06177331828044,21.72723439753105,40.85968572887433,None,Pass
P10434,2026-01-21,C,M2,O3,Supplier C,20.002931118416207,19.998481032489615,49.76149966657308,49.761350378635825,21.66415447337477,42.195451182717235,None,Pass
P10435,2026-02-25,B,M3,O1,Supplier C,20.192445382605563,20.18915690293331,49.98767359352316,49.979286830977124,19.27320097540887,44.59234898276351,None,Pass
P10436,2026-02-14,B,M1,O2,Supplier A,20.00312039224494,20.029583082797338,50.042558892321274,50.062891657657055,22.30323007520393,41.9067964807593,Burr,Fail
P10437,2026-02-03,C,M2,O2,Supplier A,20.03002893393832,20.024868206610453,49.87968943668479,49.883771002303455,23.62827548360795,43.35640486574119,None,Pass
P10438,2026-01-23,C,M2,O3,Supplier A,20.020927488989187,20.00504614311696,50.05027232353205,50.053874126598686,21.06800825732986,42.39432300464031,None,Pass
P10439,2026-01-18,B,M1,O1,Supplier B,20.03446696987827,20.02140507610511,49.99623572379532,49.993500683579114,23.679727265635844,42.68139836970379,None,Pass
P10440,2026-01-17,A,M1,O1,Supplier A,20.014531303888738,20.000389985689456,49.94914301024154,49.947934221829826,22.538146862706597,40.63400340202098,None,Pass
P10441,2026-02-27,C,M2,O2,Supplier A,19.984422705769408,19.99203700970027,50.01409268329609,50.02450120805414,19.180827532984658,45.44220260280997,None,Pass
P10442,2026-02-03,C,M1,O1,Supplier B,19.9067547799754,19.911894325795,50.15328610626123,50.136973782991426,18.509096531617633,41.283675156686606,None,Pass
P10443,2026-02-07,B,M2,O2,Supplier A,20.02909502201931,20.03665582685764,50.02798039644469,50.027935751471475,22.741019482709852,43.81648842923388,None,Pass
P10444,2026-03-04,B,M3,O1,Supplier B,20.197091655193486,20.198124994706436,49.85921090421521,49.85459373122199,19.609547483705963,43.495049157775604,None,Pass
P10445,2026-02-15,A,M4,O2,Supplier C,20.036172316779105,20.042993818348023,49.88645106822804,49.88782799950607,23.432130060719253,46.53405588141956,None,Pass
P10446,2026-02-12,B,M1,O3,Supplier C,19.927581468175745,19.92569153410639,49.89213180119262,49.89135874178982,22.497466029921497,40.93711174779607,None,Pass
P10447,2026-01-18,A,M2,O3,Supplier C,20.01518671166148,20.018084379700905,49.94318636173987,49.931138671416974,23.20000292170684,42.99805930453494,None,Pass
P10448,2026-01-26,A,M1,O3,Supplier A,19.998645286929747,19.98861522521834,50.04627489537572,50.04584336214055,22.346628465344317,41.61366536027177,None,Pass
P10449,2026-01-08,C,M2,O2,Supplier B,20.01673142962599,20.041403851898586,50.07336154025179,50.0822972855402,25.884024026799754,45.86846699054719,None,Pass
P10450,2026-02-05,B,M2,O2,Supplier A,20.01044856787179,20.014911564730074,50.0529283553531,50.06017331819091,22.694811029001798,44.735348718287916,None,Pass
P10451,2026-01-21,C,M4,O1,Supplier A,20.04351173083322,20.035667184531622,49.61603053926344,49.614665484670226,21.614409545925763,44.38262104287997,None,Pass
P10452,2026-01-31,B,M2,O3,Supplier C,20.00345718054385,19.997701119406724,50.0414225113183,50.04377311362885,19.961326784280295,42.95093371311482,None,Pass
P10453,2026-01-30,A,M4,O3,Supplier A,20.027881178776894,20.028665645292524,49.95031828633762,49.951899839846966,19.65961096754003,42.639063796345035,None,Pass
P10454,2026-01-06,B,M1,O2,Supplier A,19.99172239774782,20.000976130841504,50.070757490421954,50.078513552219775,21.45562359885969,41.222397342933576,None,Pass
P10455,2026-02-04,A,M1,O1,Supplier B,19.94754729671024,19.944555476442055,50.13261502906961,50.11968528259363,23.48254724804532,43.15277339783963,None,Pass
P10456,2026-02-14,B,M1,O3,Supplier A,19.982988847531708,19.984296586131624,49.814298061083655,49.82641397813188,23.166888179800846,43.1986539160866,None,Pass
P10457,2026-02-22,C,M2,O1,Supplier C,20.05232256931535,20.043465567280045,49.97384521366474,49.96174991159078,23.10229624515458,43.66047807970047,None,Pass
P10458,2026-01-17,C,M1,O1,Supplier C,19.964209680353314,19.960946667488333,50.09044963488918,50.08468981069019,22.129249544835,42.9090736228131,Surface finish,Fail
P10459,2026-01-28,C,M1,O1,Supplier B,19.949149257262757,19.96050543719371,50.04122097047679,50.03649226303065,20.06900307634067,42.98324893064536,None,Pass
P10460,2026-02-06,C,M1,O1,Supplier B,19.957950923132287,19.950681964963508,50.129551039098565,50.12895109056572,21.463836694575765,40.491245314724296,None,Pass
P10461,2026-02-23,C,M4,O3,Supplier C,20.006498293339806,20.016645975963556,50.1360109431841,50.14497072081453,21.19461717492755,45.273515558843066,None,Pass
P10462,2026-01-09,B,M4,O2,Supplier B,19.933470393462475,19.936521951548873,49.964744982322685,49.979376339365714,23.134821671388078,44.42890161776884,None,Pass
P10463,2026-02-03,C,M1,O1,Supplier B,19.98769614167514,19.98328936823732,49.9040208638006,49.906314368246555,21.592298668266434,41.688923494083255,None,Pass
P10464,2026-02-21,B,M4,O3,Supplier C,20.016145607520205,20.025392040003258,49.89951979420883,49.88355682662805,20.9579965937514,44.295974133424195,None,Pass
P10465,2026-01-07,A,M1,O2,Supplier B,19.991898910588493,19.978354688674507,50.10609887551221,50.11208339068833,23.28877076478187,44.79859043689814,None,Pass
P10466,2026-01-06,C,M2,O3,Supplier A,20.01958660540979,20.026172544518623,50.077904249594404,50.075406408867465,23.044713316781213,44.09496970294583,None,Pass
P10467,2026-01-10,C,M2,O2,Supplier A,20.025213401928475,20.024301517793482,50.0324808071768,50.047484339562956,24.38990246780925,43.352015775513514,None,Pass
P10468,2026-01-24,A,M2,O1,Supplier A,20.01735510388932,20.013014856162275,49.99562208301685,49.99618164748566,19.721645958625132,43.4161555400365,None,Pass
P10469,2026-01-12,C,M4,O3,Supplier C,20.002916718902885,20.005943948914975,50.058186105002484,50.068777583736825,24.111108303961284,43.07343971829403,None,Pass
P10470,2026-01-27,A,M3,O3,Supplier A,20.218945351143287,20.23015551924109,50.01320426489269,50.015979097433295,19.712461702956954,44.71756473599276,None,Pass
P10471,2026-01-22,C,M3,O3,Supplier C,20.214529497154793,20.216778001807537,49.950162063757794,49.95373191649601,22.59647487694945,45.00695784528336,None,Pass
P10472,2026-02-20,C,M3,O3,Supplier A,20.22946982580649,20.233104991483792,50.14493822423747,50.15685387245926,21.873132511850503,43.946292787957425,None,Pass
P10473,2026-01-27,A,M3,O3,Supplier C,20.23411619059686,20.226572838756695,49.85689679145945,49.848522364453146,20.510092241808767,45.25501841413359,None,Pass
P10474,2026-03-04,C,M1,O3,Supplier B,19.968019567349188,19.960239151407347,50.10063031832779,50.104401191544824,20.991063301258034,41.70417778143562,None,Pass
P10475,2026-01-14,C,M2,O3,Supplier C,20.00481585757305,20.00756162188081,49.862626419551,49.874013503292126,22.898419229348395,42.77314549075248,None,Pass
P10476,2026-01-16,C,M1,O2,Supplier C,20.006900513068643,20.01751902961324,50.035374841274894,50.03607122504034,23.411110358108843,41.73632643627863,None,Pass
P10477,2026-02-22,C,M3,O3,Supplier B,20.271204247077858,20.281272489464996,50.13556130935836,50.134495670217504,22.166880885780706,46.129609559434606,None,Pass
P10478,2026-01-13,B,M2,O2,Supplier C,19.931050336022984,19.94031942663054,50.093380726173734,50.098197184165215,23.020681926339655,44.07107034256273,None,Pass
P10479,2026-01-27,B,M3,O1,Supplier C,20.24376437015716,20.2345218649169,50.01164568501803,49.99960150994185,21.529648329547303,43.67872171354821,None,Pass
P10480,2026-02-11,B,M3,O1,Supplier C,20.228902574568348,20.225649181393294,49.7862208584438,49.778467165531524,24.359506486775107,45.71973988234981,None,Pass
P10481,2026-02-27,B,M2,O2,Supplier B,20.02175873610926,20.02358161904266,49.874541346072704,49.87479407647823,18.179602625045156,40.608475727721924,None,Pass
P10482,2026-01-18,A,M1,O2,Supplier C,19.976946483548844,19.975492722689538,50.04802365307987,50.05032559916942,21.81650870719919,41.538742178294804,None,Pass
P10483,2026-01-21,A,M4,O2,Supplier C,19.976697931740155,19.976919740311555,49.96353077828284,49.955483405064385,23.91414534779369,42.792654939044056,None,Pass
P10484,2026-01-06,B,M2,O1,Supplier B,19.971618138981782,19.956290780619042,49.93107251484383,49.930136748404905,22.25286814414966,44.96005776055951,None,Pass
P10485,2026-01-29,C,M1,O2,Supplier A,19.976745677872074,19.974658640104604,49.66956567226278,49.67780098210225,19.384085205353998,40.52177843972655,None,Pass
P10486,2026-01-18,C,M2,O2,Supplier A,20.05561267109382,20.049272007723353,49.95681524276119,49.95749596612243,21.86002221436346,42.815365383594546,None,Pass
P10487,2026-01-22,C,M4,O1,Supplier C,20.036239968462176,20.038389715659353,50.002381099312565,49.99776958213089,21.131828989354236,45.73872918123898,None,Pass
P10488,2026-01-19,A,M2,O2,Supplier A,19.984928555257504,19.98014899631734,49.927679443237956,49.923202406856355,23.29236861390826,43.96399061560606,None,Pass
P10489,2026-03-05,B,M4,O2,Supplier A,20.04746861802306,20.04765341789569,49.99616217162912,50.00858380361608,21.288072978042795,44.60338882027784,None,Pass
P10490,2026-02-07,B,M2,O2,Supplier B,20.100239652241413,20.101404890515855,49.946399827310216,49.95716736761253,22.282490978327743,43.54756532806227,None,Pass
