Machine,Diameter_mm
M1,19.993097803513148
M4,20.00109336247916
M3,20.178601793509426
M2,20.01074655748423
M3,20.211870633175263
M2,20.005660142017938
M1,19.962231958369564
M4,20.045000822223876
M4,20.06636894943438
M4,20.00168424212395
M2,20.059832204331563
M2,20.039968692326244
M1,19.9931805849005
M3,20.19600330566416
M2,19.98872845690217
M4,20.00707593306104
M4,20.014657149768297
M1,20.020901528269135
M4,20.038782718133128
M1,19.950916530419935
M2,20.00152489086002
M2,20.001233534485102
M4,20.00996720398308
M3,20.233966741537156
M4,19.980052645202928
M3,20.21840556395306
M4,20.067480141557976
M4,20.01873813801463
M4,20.007535660823702
M2,20.004852744107232
M2,19.956078002039146
M4,20.01803277148048
M4,20.011390003077636
M4,19.976202713270535
M3,20.21680019339149
M4,20.00098096587488
M3,20.24688029559977
M3,20.162510504645695
M1,19.994460741988984
M3,20.15777375420758
M3,20.22539589121501
M4,20.036795718633257
M4,20.013071806491897
M2,20.002958487901715
M2,19.99836350742372
M4,19.99385931524903
M4,20.04608221329828
M1,19.977641503179154
M2,19.995821059946955
M4,20.005895474488067
M1,20.013126717111422
M4,20.05110649360357
M1,19.973915470461183
M1,20.02264789477408
M4,20.038975359913017
M3,20.272461910235776
M3,20.207019875756178
M4,20.016465425255525
M2,20.00780791507032
M3,20.23111814887139
M3,20.22410298348188
M3,20.194252743472447
M2,20.027714549207506
M3,20.17604742813858
M2,19.987853045660454
M3,20.249862794561665
M4,20.006055960035397
M2,19.994409471626906
M3,20.14588320907248
M4,19.983915730498815
M4,19.98361635125965
M4,19.969300334833736
M3,20.282851993222703
M2,19.985057899838548
M4,19.997905561783178
M3,20.204541475901294
M1,20.003959819720013
M2,19.969808761016807
M2,20.04013660948303
M4,20.03991745420361
M1,19.979637262858617
M3,20.254342317823667
M3,20.22293270354065
M1,19.951948126073507
M3,20.1474002213495
M4,19.98866034407133
M3,20.221887244402954
M3,20.216082601643787
M2,19.98053216899241
M1,19.97762690687609
M1,20.048799160553855
M2,19.97201022084417
M3,20.229835748673697
M1,19.995389877923888
M4,20.08379309747759
M3,20.210854795628507
M2,20.031939973610104
M4,20.03964358936746
M1,20.012785850249408
M4,19.95844758135613
M2,19.99962260773439
M2,20.009174588593567
M2,20.0471218058045
M4,19.995868711065675
M2,19.993721872895364
M4,20.01487156327396
M2,19.98066094914097
M2,20.018289954676277
M3,20.169823106149867
M3,20.209460167411752
M2,19.915428748183057
M1,19.999428240497135
M2,20.02642293774403
M3,20.227099180930168
M1,19.96397534113341
M1,19.997498373623316
M4,19.97791162197173
M1,19.961547474126757
M2,20.03177443202671
M4,20.039204043311702
M2,19.95311724542148
M2,20.04130857610643
M1,19.98188038124487
M4,20.024596996096182
M3,20.188832933044996
M4,19.994753787938908
M4,19.97295199268744
M2,19.97809893223429
M1,19.996421007577418
M2,20.00574033547941
M1,19.979717257570528
M3,20.224980801021538
M1,20.032507942793384
M4,19.999282156490732
M3,20.191878255561864
M2,19.975145250871925
M4,20.040739915224975
M4,19.98324536553515
M2,20.036871027113214
M1,19.947135454713894
M2,20.03211019757607
M3,20.211396846682906
M4,20.06621045668613
M2,19.96162881208486
M3,20.211247163861284
M2,19.988466965131423
M1,20.003334676486276
M2,20.003076155465173
M1,19.99338182619979
M2,19.974525506320575
M2,20.020036120278245
M2,20.00976112006641
M4,20.03956593805951
M2,20.01118975196287
M3,20.27228718112685
M3,20.180233993193703
M3,20.235463490057217
M2,20.003048491160826
M4,20.034067232287605
M1,20.0274772794544
M2,19.997988626812976
M4,20.00076778928984
M2,20.04079282119779
M3,20.254069016598137
M1,20.009973611696115
M3,20.170621963681672
M4,20.01496331723836
M3,20.243953398169698
M3,20.221698136837677
M4,20.00895122607872
M2,19.96136331188424
M2,19.973416519319912
M1,19.9917888461504
M3,20.19786793749432
M3,20.270116074584383
M4,19.986841847159265
M3,20.18772006195074
M1,20.00292661945489
M3,20.21775216692275
M4,20.013023921284923
M1,20.0027327374136
M2,19.970738359732024
M4,20.069309637725254
M2,19.960336005590904
M4,20.022040836247765
M3,20.1672674832658
M3,20.201278425903578
M3,20.259885411475956
M3,20.247500708758903
M4,20.00572552269455
M4,20.065902038090368
M2,19.95530579317927
M4,20.048573322349927
M3,20.274405340852063
M3,20.17839037192844
M2,20.05833280239102
M2,20.015023546027084
M3,20.21152875128275
M2,19.99357758509603
M2,20.008418653861543
M4,20.033908881612792
M2,20.00957261221397
M3,20.25927549845308
M1,20.003819753967324
M1,20.02627558385536
M4,19.958077817939785
M1,20.00033670393284
M4,20.023842335617637
M4,19.96719576899357
M2,20.019556861521632
M4,20.0558079212685
M2,20.03318534318046
M4,20.00286866945405
M1,20.02005139252764
M2,19.984351242620445
M2,20.020288292546187
M4,20.00880937945343
M1,19.99072248209074
M4,20.01604618677923
M1,20.00611782897168
M2,19.972084608118216
M3,20.22259636380065
M1,20.021941191722608
M2,20.00381092994508
M4,20.034086627084044
M4,20.014194668233294
M1,19.935674515014703
M3,20.24353947925643
M3,20.214225255280972
M1,20.032077925146115
M3,20.248630428530607
M3,20.26317754268888
M3,20.233400993064265
M2,20.006974859437115
M2,20.02651725325166
M3,20.237432076991364
M3,20.27553497624096
M1,19.95592875110123
M1,19.932032628812134
M3,20.24525096296176
M4,20.012026979550644
M1,20.03502951652987
M1,19.985658695964513
M4,19.99470171807196
M3,20.209988495266867
M4,20.009222685388966
M4,20.018153852565664
M4,20.028270402892133
M1,19.99523778631601
M2,19.972025110777448
M1,19.95319879376204
M1,20.00802379289568
M4,19.95604300389308
M3,20.248943339494566
M1,19.93239384825903
M1,19.965066110504857
M1,19.92484156658084
M2,20.008637821485905
M2,20.038678103350207
M2,19.968761100356502
M4,20.074170769755582
M1,20.00556492605877
M3,20.22881230057141
M2,20.022668928485405
M2,20.022389738847775
M4,20.038300531954892
M4,20.03885224550546
M1,19.954706817606105
M2,20.04044945027572
M1,19.94264968723024
M2,20.03755112347285
M3,20.187659115149703
M2,19.973246922069876
M2,20.00724962828156
M2,20.08421150951276
M2,20.062075442076623
M2,19.944690593205603
M2,19.99676357500357
M3,20.190404714463504
M1,19.978729833842532
M1,20.016044676977696
M3,20.259988188032217
M3,20.30339008318878
M2,20.08040014504895
M1,20.0276091039743
M3,20.152670276585777
M2,20.03814750007602
M3,20.21235739045285
M1,20.00965546310811
M1,19.97855900645427
M3,20.234193107495425
M2,19.95771808051565
M3,20.265420953670276
M3,20.259820492984776
M2,20.049098152484856
M1,19.95950864102534
M1,20.00987767113954
M4,20.01372328804646
M1,19.989552357536823
M3,20.235687402133056
M4,20.045795277868063
M4,19.99354121368013
M2,20.01458456567297
M1,20.042885651046973
M4,20.02644709022504
M3,20.225361291187703
M2,19.980870544722492
M3,20.208345187539827
M1,20.0104435589487
M3,20.24421677127564
M3,20.22518475139453
M2,20.005665442313035
M2,20.03154603696482
M2,19.961159606202823
M1,20.022226881697417
M1,19.984963408627493
M4,20.035070259785613
M2,19.986543405708844
M1,20.02845759958393
M1,20.026787518480013
M2,20.008679203144464
M4,20.029129738124094
M2,19.977306326655924
M4,20.00388507869277
M2,19.940919645056223
M4,20.023427537111083
M4,20.086223049223975
M1,19.98248735010642
M1,19.981626241078605
M4,19.9828323942955
M4,19.97266974270277
M1,20.006284721940354
M3,20.185975559633
M4,20.000553561714305
M4,19.992333107696144
M2,19.94892831216793
M4,20.0008163115278
M3,20.23441985720992
M4,20.05280297899949
M1,19.96050044531811
M3,20.205016045352505
M1,20.00559748466246
M2,19.91380188114622
M1,20.019647345731492
M2,20.08489579091194
M4,20.00984827293066
M3,20.239256759264723
M2,20.063317796486857
M2,19.99630627945178
M2,19.990833015566277
M3,20.258074222979555
M2,19.985130314515914
M1,19.962355795478324
M3,20.18821080765205
M4,19.96975355555021
M2,19.954720115769963
M1,19.926201238118686
M1,19.95392815375086
M4,20.015801161760265
M4,19.992710348923204
M1,19.939580694527557
M1,19.96488860714536
M1,19.95862518012543
M2,19.994338416843576
M4,20.038159144507784
M1,20.03777339225964
M4,20.02581710957236
M1,19.995938672791755
M3,20.15002191008179
M2,19.946088368580625
M4,20.030951510800588
M2,20.001546290435883
M2,20.01920061186258
M1,19.958420382183853
M4,20.016338665683097
M2,19.976499775640477
M2,19.963666214061877
M3,20.23596732414259
M3,20.260818158358532
M3,20.196133413026633
M2,20.0422327961175
M1,19.98538614258387
M1,20.01959958290225
M1,20.01966380372709
M3,20.25991941235928
M3,20.23458389711607
M3,20.22500802372302
M4,19.99445707567463
M1,20.05233815918144
M4,20.057165696650618
M4,20.03268867923429
M3,20.27386915684595
M3,20.233640212522868
M1,20.00540282682554
M1,20.05774457262033
M1,19.974879044231063
M3,20.23221023892208
M2,19.9929973258267
M1,19.92664745615844
M1,19.959888638763363
M1,20.00056119626507
M3,20.20737063590951
M3,20.211386973353054
M3,20.176503539936544
M1,19.9480377347596
M1,19.98930636899887
M1,19.99483250284543
M4,20.009096037977383
M3,20.2428916636219
M2,19.962052137472345
M1,19.941121752164943
M2,19.981451431985473
M4,19.960093685282203
M1,19.99493050655805
M4,20.02088140122443
M2,20.0294687250346
M1,20.036258097350892
M4,20.001922988625747
M3,20.211085987126623
M3,20.19882034924292
M1,19.933150291851444
M2,19.968681224721813
M3,20.19539117459456
M3,20.30532525576872
M1,19.991183699563617
M3,20.278963055446745
M4,19.991668472892375
M4,20.04329585261121
M1,20.04349136150086
M4,20.011143869046663
M3,20.245211058908588
M1,19.924124706496983
M1,20.037254328093212
M4,20.050153015135734
M1,19.977473351824223
M1,20.02599297796682
M2,19.99942944801401
M3,20.232390053016093
M3,20.147375820045045
M3,20.21577276282575
M4,19.987230384729056
M4,19.992966688605943
M1,20.010929516969405
M1,20.003418831571945
M1,19.933157518978867
M2,19.99772641650736
M2,19.99623042724744
M4,20.038397890262974
M2,20.042758210011467
M1,19.95948719679533
M4,20.013188821798412
M2,20.022418631420415
M4,20.031421785088977
M4,20.012657189849875
M4,20.02317959597948
M4,20.05978107522193
M1,20.01993825476269
M3,20.21821305458536
M2,20.047571252116633
M3,20.22144086583691
M3,20.1949166175546
M3,20.14929208285903
M2,19.97413946591748
M4,20.048638433605273
M3,20.269474205479
M4,20.01722466572032
M1,20.00583685943743
M4,20.042542542604217
M2,19.97746755553026
M2,20.027285617256712
M4,19.99828833776216
M2,20.026348301674133
M2,20.02923394991095
M4,20.035304103654845
M4,19.97747271318946
M2,19.95357021967565
M2,19.98469887508908
M1,19.995001747877808
M1,19.988901075026483
M3,20.257444764324664
M2,19.987609815192524
M4,19.99924432451822
M1,20.018905948544003
M3,20.244405137535697
M3,20.25107938715757
M3,20.245588946212635
M1,19.97076365812684
M2,19.999788630037493
M3,20.203213039384277
M2,20.013194646329687
M4,19.99376268825268
M3,20.31966105708122
M2,19.976862486803032
M1,19.97160836408362
M1,19.96512762428181
M2,20.015135757656054
M2,20.053277628497742
M4,20.051857257728276
M4,20.021028828178764
M1,19.984124933176876
M3,20.300414090292374
M2,20.041187953167675
M1,19.88369300298996
M3,20.196727532037507
M3,20.28790463570908
M1,19.943852009022
M2,20.00932024308465
M3,20.19101455953706
M2,20.02578974780174
M2,20.03961203176758
M1,19.991382367931465
M1,20.007782714287178
M4,20.079752600616185
M3,20.26912309846931
M1,19.96692950947281
M2,19.995581615802788
M1,19.94566993491937
M2,19.97097408064097
M1,19.994238303454097
M3,20.256669595255634
M3,20.212969667307775
M3,20.263332497767927
M2,19.97198527685976
M2,20.007108849356193
M1,19.95381932486008
M1,20.027489285764744
M2,19.97150719047097
M2,20.025905502507708
M3,20.228400373272187
M1,20.04959157924373
M2,19.9946424617522
M4,20.03483822037003
M4,19.965554594530357
M4,20.018709016375247
M2,19.99355706949016
M1,20.016074169546563
M1,19.99383327677672
M1,19.998874625421458
M4,20.014461880833444
M4,20.043333409761267
M4,20.044157331055825
M3,20.195043759758736
M2,20.0024517934044
M2,20.079086525055736
M4,20.06272494108961
M4,20.055818049276304
M3,20.21514825994345
M4,19.95409899724857
M2,20.019141925947817
M2,20.079395581354383
M4,19.983140570122067
M2,19.99093685687504
M4,20.039027141322503
M2,20.008144258642176
M2,19.990372556566623
M1,20.000819434828063
M3,20.17830437178956
M2,19.97283072604907
M2,19.958764559151216
M3,20.22069120564148
M1,20.00843632770744
M1,19.961459581956547
M4,20.019416775898755
M3,20.123311688264664
M3,20.201474964401612
M1,20.00443647887544
M3,20.233921817903894
M2,19.94615260275925
M3,20.22318155183733
M1,20.05700485205673
M3,20.21586221924603
M3,20.215412993389823
M2,20.003984442256986
M1,19.96787393375321
M4,19.980186995086186
M3,20.240611871403985
M3,20.183957963604097
M4,19.98727664688919
M3,20.19890073030712
M1,19.95547429393862
M2,20.01917537569791
M4,19.974121547459596
M2,20.105092815937216
M4,19.96268258041584
M1,19.94946082935792
M2,20.031851342514376
M2,20.03568048023839
M3,20.25502173793814
M1,19.976352966320366
M1,19.950010336843626
M3,20.260013862729924
M2,19.99069383471829
M4,20.055085165167856
M4,20.023719573573597
M2,19.97427850299834
M3,20.277455040757445
M2,20.032483667377864
M2,19.97983480607732
M3,20.160471464330055
M2,19.932747757206933
M1,19.936847067064292
M2,20.01346994063069
M4,20.03182516298052
M2,20.018352463280213
M2,19.96489222599941
M3,20.151053458800284
M1,19.94867637224929
M2,20.00164667328147
M1,19.98047840957477
M4,20.012466717932604
M4,20.0151042723446
M4,20.015424567696776
M1,20.011324969768996
M3,20.23544381360512
M3,20.267181761754845
M4,19.960195819104523
M1,19.99512817176114
M3,20.227560966837988
M1,19.989579863528565
M3,20.19939009542882
M4,20.041012516081494
M1,20.021397034388396
M1,19.975522735748445
M4,20.01212290813872
M1,19.948609322336218
M3,20.2167741701023
M3,20.174103660128996
M2,19.97713271883692
M4,20.026559561978804
M4,19.99240647141395
M2,19.99756166878461
M1,19.963830555652816
M1,20.01036134247567
M1,19.985936786378
M4,20.048671443134953
M3,20.196656657138597
M3,20.23476926567578
M1,19.945353119183252
M4,20.053565561508773
M3,20.2427296606169
M4,20.002852551632913
M2,19.955789701686115
M3,20.204111370376136
M3,20.2507558639128
M2,19.99681582281945
M3,20.21684238904688
M2,20.01139589061477
M4,20.028122410871227
M3,20.186362958718338
M3,20.230899582178825
M3,20.215988406022863
M2,20.01774373278632
M4,19.972542842438084
M1,20.00326825825794
M3,20.237412593716005
M1,19.922400943851404
M2,19.96803391740544
M3,20.243641801367875
M2,19.962069602371542
M4,19.98927369928124
M3,20.225055560408435
M2,19.989511121394997
M2,19.99311644469294
M3,20.241160007369675
M4,20.01918099442321
M2,20.033987369404898
M3,20.227831385706352
M3,20.254511518763255
M1,19.989691289017607
M4,20.05576914334488
M3,20.1967219510912
M1,19.9908221151116
M3,20.24942937980124
M3,20.197807588468276
M4,19.992986758867453
M1,19.925063700229195
M2,20.00766635674401
M1,19.951518320154012
M3,20.24940754007038
M3,20.257710545997973
M2,19.963498549149893
M4,20.0546553741222
M3,20.221310168577087
M2,20.08417912065887
M1,20.01679351369923
M2,20.042719108664013
M4,20.057887089394523
M2,19.976257525081746
M4,19.977077468778948
M3,20.20442927125215
M3,20.211009773745538
M2,20.008920158557693
M3,20.224210982762173
M1,20.05987183099405
M1,19.964464263470457
M2,20.045918555671733
M3,20.27115156951284
M3,20.19033887577138
M2,20.05756395907627
M2,19.94584869054967
M3,20.233595038946092
M3,20.18579358872636
M1,20.00829287492208
M2,19.96370174080428
M3,20.241505805939017
M4,20.050815982220485
M2,19.994758985819992
M4,20.00288705021176
M3,20.145667156804567
M2,20.02244429470595
M3,20.24472858472948
M4,19.977755615309785
M1,19.98818901112023
M1,19.953746194149375
M2,19.985255585655825
M1,20.015150841756853
M4,20.001306334671757
M4,19.978763777869368
M3,20.244805913767625
M4,19.993776494872037
M1,20.025889697604523
M3,20.26524668139115
M2,19.99034228672532
M2,20.05505295173698
M2,20.009546383334644
M3,20.230059996924485
M3,20.244466780248533
M1,19.95928042025462
M3,20.19286121906587
M4,19.995113420393434
M1,20.03000758608821
M4,20.01001978650419
M3,20.172026220827153
M2,20.01398934845121
M3,20.232058113145268
M3,20.25625664191222
M4,20.065986747866443
M1,19.98382788975927
M1,19.97238180962605
M3,20.253261376673937
M2,19.95367427202053
M1,19.94113999135508
M2,20.000240873310528
M3,20.159125244974824
M1,20.026304457968124
M4,19.99010821033297
M2,20.02267532528683
M1,20.002513953059243
M1,19.98071504136033
M4,20.00352958310708
M1,20.02481796097033
M2,20.04440840606831
M3,20.183807656198553
M3,20.262382557129207
M2,20.046292307281245
M1,19.986270290410857
M3,20.23985713384243
M2,19.98865100914941
M1,19.980422993428988
M1,19.96204697700716
M3,20.20545670019248
M1,19.98175379977287
M2,19.957774732387666
M1,20.000308495759295
M4,20.036081054891035
M3,20.25124748527983
M4,19.980981016143748
M1,20.02859873229365
M2,19.998044933479115
M2,20.033028286990152
M3,20.24595251596867
M4,19.993343542674193
M1,20.07638217425922
M4,20.01908208826067
M3,20.256325904093064
M4,20.075020460002072
M1,19.96951184277757
M4,20.017173197309123
M2,19.99408560007936
M2,19.96884280309863
M1,19.974783245604577
M4,19.94594278581119
M4,19.979883021490114
M1,19.993733743325276
M2,19.96547625610596
M3,20.196792156140408
M3,20.21566142798854
M1,20.000212865813193
M2,20.004728723638134
M2,20.014322613682
M2,20.002254190206727
M4,19.97287553262278
M1,19.974458821531655
M3,20.21430852177666
M4,20.023161859528024
M4,20.03278456197782
M4,20.04520064411656
M1,19.996765487933875
M1,20.025504928672973
M4,20.023201113369645
M3,20.18805971616052
M3,20.217199702512445
M2,19.993744910045205
M3,20.21275112799323
M1,19.967823549692948
M2,20.02115989149524
M3,20.24521135679725
M1,20.04473178740382
M1,19.982109786139336
M1,20.04243766402858
M1,19.965891286581847
M4,19.989097405341237
M3,20.18571995625294
M4,20.028480849255924
M2,19.996981379414542
M3,20.140696382161536
M4,20.06036347251637
M2,19.979924697635365
M3,20.233869557959387
M3,20.243329607250455
M4,19.967777384576113
M4,20.0176525612617
M3,20.183851109396173
M3,20.2306882407086
M4,20.024833857242772
M3,20.218934490103713
M2,19.9186337297766
M3,20.24109352624457
M3,20.235284014204996
M1,20.070644918929123
M3,20.213757668516973
M3,20.236533090112932
M4,19.968854164419128
M3,20.16268430887386
M1,20.05031101652884
M4,20.025969288593608
M3,20.28316569501511
M2,19.981325412240423
M4,20.081644685844836
M2,20.019094608324252
M2,19.93924336374047
M4,20.01122930979334
M4,19.97004265694159
M3,20.267815974051388
M2,20.009974846870666
M4,19.993437774441052
M1,19.97726594825329
M3,20.152784342900834
M3,20.23500302816863
M4,20.059928301736026
M2,20.013423140654492
M4,19.99201663037544
M1,19.88579962580528
M4,19.969308937329753
M1,19.93294972609583
M3,20.233759919295103
M1,19.993848781902155
M4,19.989630118298127
M4,20.001663574462523
M1,19.97881895780468
M4,20.024668690574902
M2,19.9859841536369
M3,20.17980797525023
M1,19.97745964368457
M1,19.980784710874836
M1,20.01948780580908
M3,20.257122098088228
M3,20.182092022495823
M4,19.946865823878184
M1,20.00371419222133
M3,20.22254220327883
M1,19.963783170787593
M2,20.00295426474763
M1,19.96091667941695
M1,19.979022562542877
M3,20.247319098091335
M4,20.004531905555005
M3,20.275420054183503
M4,19.96203014645112
M3,20.252338765326897
M1,20.01715790196204
M2,19.969646295906028
M4,19.94694226314849
M1,20.014878755681533
M1,20.05161298906148
M4,20.012140970473087
M1,19.99033715623785
M4,19.983126382941073
M4,20.031940604771176
M3,20.18656290950708
M3,20.142993637416577
M1,20.004894793175623
M2,20.047455954799723
M4,20.04368667921795
M4,20.03855124533244
M2,19.99813601720452
M4,19.95221738538528
M4,19.98520614751654
M1,20.037728800473037
M3,20.184285451057992
M3,20.25463701600612
M3,20.18563246793564
M4,20.017124969013263
M4,19.962343964384047
M3,20.20407889785457
M2,20.01467974652807
M4,20.007009810454687
M4,20.02623840004751
M3,20.21315154430553
M3,20.192571980654915
M1,19.936548928689287
M2,19.98471157921069
M1,19.993529900436226
M3,20.2379577619414
M4,19.989449147620327
M1,20.000935263608497
M4,20.034112414639825
M1,19.964707707945696
M1,19.967498358991552
M4,19.983227118551795
M1,19.95301139405136
M3,20.228449269007225
M4,20.00774927973921
M2,20.00973991405268
M1,20.00373252427529
M2,20.00068532961055
M1,20.033787070294633
M3,20.2323971260288
M4,19.98780017582372
M4,19.96152570460375
M4,20.006295955027248
M4,20.053593071214976
M4,20.07199302632159
M4,20.033048142152353
M3,20.20629574773707
M4,19.974341714949094
M2,19.965649714751553
M2,19.967794923560415
M4,20.04644697603695
M2,20.02041671996539
M2,20.050746715633338
M1,19.99284462826373
M2,19.98062521391713
M3,20.292032330719906
M4,20.02290463617838
M1,19.96002848935697
M3,20.248207609529818
M4,20.03967938099968
M4,20.056360132352165
M4,19.991297449830217
M1,19.98266499652517
M2,20.00186518618896
M4,20.009601218062105
M4,20.0621936874976
M3,20.28970529667897
M4,20.005510458895667
M3,20.17684443045652
M1,19.944297057709996
M4,19.999630301112813
M1,20.01249553129276
M2,19.995001883941416
M1,19.99661697326421
M3,20.28973673602029
M1,20.0262645578484
M3,20.20399116870407
M4,19.974567432628092
M4,20.03454621556083
M2,20.04480899481263
M4,19.975656026367943
M2,19.93429562026222
M3,20.196317818141427
M3,20.23242052958411
M1,19.936100561082363
M1,19.987378018752615
M1,20.03536781422839
M4,19.94236165288425
M4,20.04404718633464
M2,20.033770555191392
M4,20.01828751999105
M1,20.024624582464305
M4,19.999631539101753
M1,20.010503221373995
M1,19.988699963880183
M4,20.020494453648684
M2,20.066513125733316
M2,19.99864855831285
M4,19.97846661732373
M2,20.0419257642564
M4,20.02280490483021
M1,20.0061350683476
M1,20.017256682533127
M2,20.041230446724775
M3,20.20030654527305
M1,19.990066646521377
M1,19.967093340744917
M3,20.224905730208192
M2,20.04822883566767
M2,19.97052377545761
M1,20.01246523673584
M1,19.997041005158252
M1,19.95114923225169
M3,20.163391061032357
M1,20.027905446042535
M1,19.997320979206723
M4,19.984988811843863
M2,19.995899314260384
M3,20.21674428980826
M2,20.001922525309087
M4,20.010660323722934
M4,20.029355630931143
M2,19.98437845018251
M3,20.21601075768747
M2,19.964529399162057
M4,20.038092867990688
M2,19.985584535968197
M4,20.023798832484953
M3,20.265353317040496
M3,20.269307806031765
M2,19.9621705682213
M4,19.990368995993528
M3,20.255783052648017
M4,19.985593575941422
M4,20.008797037363458
M1,19.97418415314028
M4,20.04331684191684
M4,20.039173377177583
M1,19.959063123445603
M4,20.010835721950578
M3,20.18282753253773
M2,19.937951068233467
M1,19.95658741602653
M2,20.023172634587382
M1,20.041726776601184
M3,20.26741064286642
M3,20.224967115652532
M3,20.218735428218473
M3,20.176470806100703
M2,20.02228474683551
M3,20.16667109065604
M4,19.951758766123177
M1,19.970133095195227
M2,20.015500768893528
M4,20.039893625636378
M4,19.99445167218743
M4,19.977367076396376
M1,20.050321707053673
M2,19.99681855975981
M1,19.949654244624817
M4,20.019807544128955
M3,20.246612376983027
M1,20.055764242071383
M1,20.033306947296964
M3,20.203213920011834
M4,19.96000246786723
M4,19.96521332748248
M4,19.941003070212886
M4,20.013067115292746
M4,20.020715051951672
M4,19.97887561865558
M4,20.01415619197261
M2,20.00615412210327
M4,20.09088947365359
M4,19.992058084592053
M1,19.95798894258655
M3,20.171034123223254
M2,20.05548919709687
M1,19.97434377191898
M1,20.005336927727782
M1,19.974123889527657
M4,19.999096111219625
M4,20.036528653967626
M1,19.982137762477556
M3,20.18818560383734
M3,20.231345157012704
M3,20.19625172696734
M3,20.215097115425092
M4,20.02303568723022
M3,20.249941429539295
M3,20.247787746322174
M3,20.264506883425096
M2,19.96686767584869
M4,20.02519324726164
M2,19.98237009666487
M4,20.01690786706807
M3,20.22312572760614
M3,20.227622882359544
M4,20.062341533736987
M3,20.2394132511127
M3,20.24942723832022
M3,20.22043143813967
M3,20.2393958966755
M2,19.992977621474022
M3,20.200236508066777
M4,20.009306740286785
M3,20.241458481089214
M4,19.99833379710671
M4,19.98508682014766
M2,20.008029411864296
M1,19.96914050994512
M2,20.00846767654784
M4,20.010040406015
M4,20.006944501047652
M3,20.238219226658902
M4,20.026208305231528
M1,19.972555312578997
M3,20.243835269436577
M3,20.205575632985035
M3,20.12675412691843
M3,20.19791442150975
M2,20.017761758138203
M3,20.25280574682656
M3,20.154878162417653
M4,19.9718630899603
M1,19.965512842055663
M2,20.06210121180403
M2,19.997632030863542
M1,19.9991707321573
M2,19.985112438709585
M2,20.003274884505263
M2,19.974223064903
M2,19.91261770329268
M3,20.25647745227064
M3,20.214959693083355
M2,20.036849620436605
M4,19.999693775340734
M2,20.01436602454171
M3,20.168244855382103
M1,19.989473885579663
M1,20.01930728054627
M2,19.956964953726903
M2,19.985474478287085
M2,19.965598613271997
M1,19.987484381458803
M2,19.953441042392537
M3,20.22222169395507
M3,20.196854245521557
M1,19.99931714484174
M2,20.009991953072728
M3,20.279271979625214
M3,20.231651924108853
M4,19.965292029015277
M2,20.028083073668324
M3,20.246598930859147
M4,19.97533872576003
M2,20.023264460862013
M4,20.01049869679639
M2,20.010496675451332
M2,20.016290071268113
M3,20.190884894863064
M3,20.19633727853545
M3,20.20270993406315
M1,20.02200152246207
M1,20.015924367715144
M4,19.950981080509784
M4,20.00834288171253
M4,20.00381085569126
M3,20.24675222658991
M4,19.99933752404712
M2,20.07085513801739
M1,20.047992363603687
M1,20.02920201007862
M2,20.018504471113772
M2,19.96632924168367
M4,20.075564345885855
M2,19.963721597281467
M3,20.22765234880937
M2,20.001374956574548
M3,20.26258142331238
M3,20.25022741837273
M1,20.003284994927128
M2,19.95870163433485
M1,19.943027332888636
M4,20.05165903691713
M3,20.18826275601313
M4,19.971991683351053
M4,19.981099279695517
M1,19.94735088530857
M3,20.244997534224325
M1,19.964174111038556
M4,20.0009719395519
M4,20.03684045353204
M3,20.229526433542013
M4,19.997699310674648
M4,20.010864443770114
M4,20.041258133579024
M1,19.99755212490047
M1,20.006592055873647
M4,20.04333687268137
M2,20.0045744269599
M2,20.024158185333956
M1,19.95690779577475
M3,20.215007419753377
M4,19.999187680211783
M4,20.03889591436952
M3,20.19019521703741
M3,20.211374320233904
M3,20.163515839502058
M2,20.009951018572934
M3,20.216264546465393
M4,20.0339878968316
M2,20.04501289304468
M2,20.050434747743907
M3,20.175083858061058
M3,20.223598980407083
M1,19.998522289987687
M2,20.0128709272997
M3,20.2660035727994
M3,20.219569709766933
M3,20.19911182253485
M4,20.070067534650377
M3,20.23150336487581
M3,20.15685004909818
M2,20.01578330153639
M2,20.005027903028136
M4,20.00286655863144
M2,20.03202509189532
M3,20.25465844604351
M1,19.989373294904713
M1,19.951481966283566
M1,20.01520917693367
M1,19.96096363676275
M3,20.234031644420636
M3,20.20758085271797
M3,20.221894891023855
M2,20.072864661088705
M3,20.255036097121547
M1,19.98119466304316
M2,19.97206737680641
M1,19.969308062552056
M1,19.991995929435276
M1,19.944865448420323
M1,19.901541327606303
M2,19.97429520264834
M3,20.227375833090026
M3,20.219581705491752
M2,19.991684158400957
M1,19.967148533121307
M1,19.961124243084733
M3,20.215920772518256
M4,19.938769443567544
M2,20.004574343260188
M1,19.996038294727775
M2,20.061218773607976
M1,20.016989076597103
M1,20.00372850264449
M2,19.990570594290524
M4,20.022862252841968
M3,20.226576297699705
M4,19.9984166306635
M2,20.006538614381647
M2,19.989988545812132
M2,20.033331686426607
M1,19.951133976666014
M2,19.999729011243076
M2,20.0009652525821
M2,19.981700033886067
M1,20.012074588313354
M3,20.182926192327475
M4,20.04854355809301
M4,20.013762428504865
M1,19.979853600890237
M1,19.95222830846214
M4,20.04981547643859
M4,20.007452843055898
M3,20.197520842110695
M2,20.02625352964213
M3,20.225822338205763
M3,20.221497021472185
M4,20.047855010899003
M3,20.242724812895613
M1,19.977141923362833
M3,20.2106635843117
